wikidata_id,wikipedia_title
Q246216,Ewa_Kopacz
Q249551,%C3%81d%C3%A1m_K%C3%B3sa
Q250611,Enik%C5%91_Gy%C5%91ri
Q12725938,Cristian_Ghinea
Q12726340,Dan_Motreanu
Q12726380,Daniel_Buda
Q12729203,Gheorghe_Piperea
Q12735517,Mihai_Tudose
Q12742616,Tudor_Ciuhodaru
Q253020,Istv%C3%A1n_Ujhelyi
Q12763441,Branislav_Ondru%C5%A1
Q253793,Ryszard_Czarnecki
Q12770572,Lucia_%C4%8Euri%C5%A1_Nicholsonov%C3%A1
Q12795878,Marjan_%C5%A0arec
Q256001,Heidi_Hautala
Q12876899,Eleonora_Meleti
Q13360480,Nikos_Papandreou
Q13450383,Miroslav_%C4%8C%C3%AD%C5%BE
Q307920,%C3%96zlem_Demirel
Q20876325,Vicent_Marz%C3%A0
Q21029376,Claudia_Gamon
Q21156576,Christophe_Grudler
Q21231228,Kamila_Gasiuk-Pihowicz
Q21282013,Waldemar_Buda
Q21282054,Joanna_Kopci%C5%84ska
Q21282118,Joanna_Scheuring-Wielgus
Q21282143,Dominik_Tarczy%C5%84ski
Q21282153,Maciej_W%C4%85sik
Q21282147,Stanis%C5%82aw_Tyszka
Q21547522,Caroline_Nagtegaal
Q21634444,Gilles_Boyer
Q21706297,Irene_Montero
Q15048,Elio_Di_Rupo
Q64351725,Paolo_Borchia
Q64358879,Ana_Collado_Jim%C3%A9nez
Q64399737,Ramona_Strugariu
Q64399772,Tom_Berendsen
Q64427892,Niels_Flemming_Hansen
Q64441604,Marc_Botenga
Q64451739,Petar_Vitanov_(politician)
Q64452485,Miriam_Lexmann
Q24840,Jagna_Marczu%C5%82ajtis-Walczak
Q439111,Marina_Kaljurand
Q281433,Andr%C3%A1s_Gy%C3%BCrk
Q285543,Alessandra_Mussolini
Q286466,Charles_Goerens
Q2850448,Anna-Maja_Henriksson
Q345794,Marian-Jean_Marinescu
Q347209,Vasile_D%C3%AEncu
Q3340073,Nicolas_Bay
Q3363827,Carina_Ohlsson
Q435199,Leire_Paj%C3%ADn
Q435394,Vilija_Blinkevi%C4%8Di%C5%ABt%C4%97
Q439039,Esther_de_Lange
Q439991,Sylvie_Guillaume
Q440151,Fabienne_Keller
Q440355,Marisa_Matias
Q440710,Antonio_Tajani
Q441032,Monika_Be%C5%88ov%C3%A1
Q441282,Catherine_Bearder
Q441543,Anthea_McIntyre
Q441791,Yannick_Jadot
Q442810,Mich%C3%A8le_Rivasi
Q443095,Rovana_Plumb
Q444504,Arnaud_Danjean
Q446679,Patrizia_Toia
Q513301,Fredrick_Federley
Q519793,Janusz_Lewandowski
Q520490,Iuliu_Winkler
Q64495249,Simona_Baldassarre
Q64504293,Stefania_Zambelli
Q64523123,Sara_Cerdas
Q64524420,Sandra_Pereira
Q64555189,Elena_Lizzi
Q64555231,Valentino_Grant
Q64578398,Francesca_Donato
Q64585327,Nicola_Procaccini
Q64590304,Dorien_Rookmaker
Q64594647,Marco_Dreosto
Q64605658,Mario_Furore
Q64616136,Liesje_Schreinemacher
Q64624736,Miroslav_Rada%C4%8Dovsk%C3%BD
Q64626731,Salvatore_De_Meo
Q64692014,Giuseppe_Milazzo
Q64737145,Pietro_Fiocchi
Q64762049,Lefteris_Nikolaou-Alavanos
Q64767831,Athanasios_Konstantinou
Q64777784,Vera_Tax
Q64851682,Carola_Rackete
Q64876326,Marianne_Vind
Q64952500,Tom_Vandendriessche
Q64995541,Kostas_Arvanitis
Q65006911,Estrella_Dur%C3%A1
Q65013040,Matteo_Adinolfi
Q65030622,Eleni_Stavrou
Q65058344,Lara_Wolters
Q65174877,Tiago_Moreira_de_S%C3%A1
Q65274420,Dimitris_Tsiodras
Q65498266,Ana_Catarina_Mendes
Q65587999,Murielle_Laurent
Q65588098,Guy_Lavocat
Q65588984,Vlad_Boto%C8%99
Q65589121,Emmanouil_Fragkos
Q65643532,Vladimir_Prebili%C4%8D
Q66092063,Atidzhe_Alieva-Veli
Q66486277,Alex_Phillips_(TV_presenter)
Q2355582,Geert_Bourgeois
Q1361333,Viktor_Uspaskich
Q1376538,Juozas_Olekas
Q1381218,Se%C3%A1n_Kelly_(politician)
Q1386500,Terry_Reintke
Q2187156,Anja_Hazekamp
Q2223607,Juan_Ignacio_Zoido
Q2272984,Sergey_Lagodinsky
Q2294644,Gerolf_Annemans
Q2334883,Maria_Guzenina
Q2336010,Stefan_Berger_(politician)
Q2360756,Eero_Hein%C3%A4luoma
Q2366466,Ville_Niinist%C3%B6
Q296452,Theodoros_Zagorakis
Q13538232,Peter_Poll%C3%A1k
Q298846,Ann_Widdecombe
Q299667,Dubravka_%C5%A0uica
Q14038593,Jordi_Sol%C3%A9_i_Ferrando
Q14053382,Paul_Tang_(politician)
Q2972740,Cindy_Franssen
Q2975532,Clare_Daly
Q2983767,Henna_Virkkunen
Q16866329,Grace_O%27Sullivan
Q16940072,H%C3%A9lder_Sousa_Silva
Q16945593,Nathan_Gill
Q16945605,Lynn_Boylan
Q16948845,Bergur_L%C3%B8kke_Rasmussen
Q16977486,Ignazio_Corrao
Q16977671,Javi_L%C3%B3pez_Fern%C3%A1ndez
Q16979858,Matt_Carthy
Q16979883,Seb_Dance
Q16999689,Fabio_De_Masi
Q16999729,Dietmar_K%C3%B6ster
Q16999649,Norbert_Lins
Q17013901,Theresa_Griffin
Q17015617,Julie_Ward_(politician)
Q17033649,Karen_Melchior
Q17093506,Sven_Schulze
Q17116940,Nikos_Androulakis
